Date,Open,High,Low,Close,Adj Close,Volume,Return 
2003/6/1,20.35,22.809999,18.870001,19.52,19.52,0,0.002568105
2003/7/1,20.49,20.799999,17.65,19.49,19.49,0,-0.001536885
2003/8/1,20.059999,23.889999,17.639999,18.629999,18.629999,0,-0.044125244
2003/9/1,19.309999,23.26,17.52,22.719999,22.719999,0,0.219538391
2003/10/1,22.809999,22.82,15.79,16.1,16.1,0,-0.291373208
2003/11/1,16.33,19.610001,16.02,16.32,16.32,0,0.013664596
2003/12/1,16.74,18.860001,14.66,18.309999,18.309999,0,0.121936213
2004/1/1,17.959999,18.68,14.01,16.629999,16.629999,0,-0.091753145
2004/2/1,17.450001,18.059999,13.8,14.55,14.55,0,-0.125075113
2004/3/1,14.91,22.67,13.83,16.74,16.74,0,0.150515464
2004/4/1,16.76,17.98,13.86,17.190001,17.190001,0,0.02688178
2004/5/1,17.690001,20.450001,15.19,15.5,15.5,0,-0.098313025
2004/6/1,16.6,17.040001,13.75,14.34,14.34,0,-0.07483871
2004/7/1,14.74,17.93,13.34,15.32,15.32,0,0.068340307
2004/8/1,16.42,19.969999,14.67,15.29,15.29,0,-0.001958225
2004/9/1,15.39,15.98,13.16,13.34,13.34,0,-0.127534336
2004/10/1,13.11,16.870001,12.6,16.27,16.27,0,0.21964018
2004/11/1,16.43,16.76,12.56,13.24,13.24,0,-0.186232329
2004/12/1,13.1,13.74,11.14,13.29,13.29,0,0.003776435
2005/1/1,13.39,14.75,12.29,12.82,12.82,0,-0.035364936
2005/2/1,12.8,13.2,10.9,12.08,12.08,0,-0.057722309
2005/3/1,11.95,14.89,11.66,14.02,14.02,0,0.160596026
2005/4/1,13.64,18.59,11.2,15.31,15.31,0,0.092011412
2005/5/1,15.45,17.700001,11.65,13.29,13.29,0,-0.131939909
2005/6/1,13.34,13.34,10.78,12.04,12.04,0,-0.094055681
2005/7/1,11.75,13.92,9.88,11.57,11.57,0,-0.039036545
2005/8/1,11.75,14.41,11.36,12.6,12.6,0,0.089023336
2005/9/1,12.86,14.39,11.07,11.92,11.92,0,-0.053968254
2005/10/1,12.37,17.190001,11.98,15.32,15.32,0,0.285234899
2005/11/1,14.85,15.66,10.5,12.06,12.06,0,-0.212793734
2005/12/1,12.09,12.44,10.15,12.07,12.07,0,0.000829187
2006/1/1,12.25,14.56,10.81,12.95,12.95,0,0.072908036
2006/2/1,13.03,13.73,11.13,12.34,12.34,0,-0.047104247
2006/3/1,12.05,13.34,10.53,11.39,11.39,0,-0.076985413
2006/4/1,11.47,13.09,11.02,11.59,11.59,0,0.017559263
2006/5/1,11.83,19.870001,11.18,16.440001,16.440001,0,0.41846428
2006/6/1,16.469999,23.809999,12.74,13.08,13.08,0,-0.20437961
2006/7/1,13.29,19.58,12.77,14.95,14.95,0,0.142966361
2006/8/1,15.49,16.15,11.57,12.31,12.31,0,-0.176588629
2006/9/1,12.14,14.49,10.74,11.98,11.98,0,-0.026807474
2006/10/1,12.45,12.91,10.44,11.1,11.1,0,-0.07345576
2006/11/1,10.93,12.55,9.81,10.91,10.91,0,-0.017117117
2006/12/1,11.07,12.68,9.39,11.56,11.56,0,0.059578368
2007/1/1,12.16,12.83,9.87,10.42,10.42,0,-0.098615917
2007/2/1,10.32,19.01,9.7,15.42,15.42,0,0.479846449
2007/3/1,17.76,21.25,11.21,14.64,14.64,0,-0.050583658
2007/4/1,14.91,15.46,11.46,14.22,14.22,0,-0.028688525
2007/5/1,14.1,14.6,12.08,13.05,13.05,0,-0.082278481
2007/6/1,12.77,18.98,12.43,16.23,16.23,0,0.243678161
2007/7/1,16.48,24.17,14.67,23.52,23.52,0,0.449168207
2007/8/1,23.709999,37.5,19.33,23.379999,23.379999,0,-0.005952423
2007/9/1,21.93,28.82,16.91,18,18,0,-0.230111173
2007/10/1,18.440001,24.15,16.08,18.530001,18.530001,0,0.0294445
2007/11/1,19.889999,31.09,17.379999,22.870001,22.870001,0,0.234214774
2007/12/1,23.59,24.860001,18.280001,22.5,22.5,0,-0.016178443
2008/1/1,22.58,37.57,22.110001,26.200001,26.200001,0,0.164444489
2008/2/1,25.66,29.700001,21.639999,26.540001,26.540001,0,0.012977099
2008/3/1,27.540001,35.599998,22.290001,25.610001,25.610001,0,-0.035041446
2008/4/1,25.610001,25.610001,19.209999,20.790001,20.790001,0,-0.188207724
2008/5/1,20.780001,20.950001,15.82,17.83,17.83,0,-0.142376184
2008/6/1,17.83,24.559999,17.83,23.950001,23.950001,0,0.343241784
2008/7/1,25.139999,30.809999,20.73,22.940001,22.940001,0,-0.042171188
2008/8/1,22.66,23.860001,18.639999,20.65,20.65,0,-0.099825671
2008/9/1,20.65,48.400002,20.469999,39.389999,39.389999,0,0.907506005
2008/10/1,39.389999,89.529999,39.389999,59.889999,59.889999,0,0.520436672
2008/11/1,60.169998,81.480003,44.25,55.279999,55.279999,0,-0.076974454
2008/12/1,60.470001,68.599998,37.959999,40,40,0,-0.276410985
2009/1/1,39.580002,57.360001,36.880001,44.84,44.84,0,0.121
2009/2/1,49.419998,53.16,40.73,46.349998,46.349998,0,0.033675245
2009/3/1,49.959999,53.25,38.790001,44.139999,44.139999,0,-0.047680671
2009/4/1,45.419998,45.599998,33.68,36.5,36.5,0,-0.173085618
2009/5/1,36.5,36.880001,26.57,28.92,28.92,0,-0.207671233
2009/6/1,28.700001,32.77,25.02,26.35,26.35,0,-0.088865837
2009/7/1,25.73,33.049999,23,25.92,25.92,0,-0.016318786
2009/8/1,25.92,28.389999,23.68,26.01,26.01,0,0.003472222
2009/9/1,26.01,29.57,22.190001,25.610001,25.610001,0,-0.015378662
2009/10/1,25.98,31.59,20.1,30.690001,30.690001,0,0.198360008
2009/11/1,30.700001,31.84,20.049999,24.51,24.51,0,-0.20136855
2009/12/1,24.51,24.51,19.25,21.68,21.68,0,-0.115463076
2010/1/1,21.68,28.01,16.860001,24.620001,24.620001,0,0.135608902
2010/2/1,24.33,29.219999,19.32,19.5,19.5,0,-0.207961039
2010/3/1,19.93,19.940001,16.17,17.59,17.59,0,-0.097948718
2010/4/1,17.01,23.200001,15.23,22.049999,22.049999,0,0.253553098
2010/5/1,22.41,48.200001,19.610001,32.07,32.07,0,0.454421835
2010/6/1,34.869999,37.380001,22.870001,34.540001,34.540001,0,0.077019052
2010/7/1,34.41,37.580002,21.860001,23.5,23.5,0,-0.319629435
2010/8/1,23.07,28.92,21.360001,26.049999,26.049999,0,0.108510596
2010/9/1,25.129999,25.129999,20.85,23.700001,23.700001,0,-0.090211059
2010/10/1,22.9,24.34,17.9,21.200001,21.200001,0,-0.105485228
2010/11/1,21.65,23.84,17.76,23.540001,23.540001,0,0.110377353
2010/12/1,21.190001,21.43,15.4,17.75,17.75,0,-0.245964348
2011/1/1,17.940001,20.08,15.37,19.530001,19.530001,0,0.100281746
2011/2/1,18.59,23.219999,14.86,18.35,18.35,0,-0.060419915
2011/3/1,17.629999,31.280001,17.07,17.74,17.74,0,-0.033242507
2011/4/1,16.68,19.07,14.27,14.75,14.75,0,-0.16854566
2011/5/1,15.07,20.030001,15.07,15.45,15.45,0,0.047457627
2011/6/1,15.95,24.65,15.88,16.52,16.52,0,0.069255663
2011/7/1,16.059999,25.940001,15.12,25.25,25.25,0,0.528450363
2011/8/1,22.629999,48,22.459999,31.620001,31.620001,0,0.252277267
2011/9/1,31.91,43.869999,30.43,42.959999,42.959999,0,0.358633701
2011/10/1,44.25,46.880001,24.440001,29.959999,29.959999,0,-0.302607083
2011/11/1,36.029999,37.529999,27.030001,27.799999,27.799999,0,-0.072096131
2011/12/1,27.629999,30.91,20.34,23.4,23.4,0,-0.158273351
2012/1/1,22.950001,23.73,16.799999,19.440001,19.440001,0,-0.169230726
2012/2/1,18.68,21.98,16.1,18.43,18.43,0,-0.051954781
2012/3/1,18.02,21.24,13.66,15.5,15.5,0,-0.158979924
2012/4/1,16.35,21.059999,15.02,17.15,17.15,0,0.106451613
2012/5/1,17.27,25.459999,16.01,24.059999,24.059999,0,0.402915394
2012/6/1,25.870001,27.73,16.77,17.08,17.08,0,-0.290108034
2012/7/1,17.620001,21,15.45,18.93,18.93,0,0.108313817
2012/8/1,18.799999,19.25,13.3,17.469999,17.469999,0,-0.077126307
2012/9/1,18.65,18.959999,13.51,15.73,15.73,0,-0.099599262
2012/10/1,16.030001,19.65,13.67,18.6,18.6,0,0.18245391
2012/11/1,17.77,19.4,14.77,15.87,15.87,0,-0.146774194
2012/12/1,15.81,23.23,15.41,18.02,18.02,0,0.13547574
2013/1/1,15.24,15.93,12.29,14.28,14.28,0,-0.20754717
2013/2/1,13.37,19.280001,12.08,15.51,15.51,0,0.086134454
2013/3/1,16.1,16.82,11.05,12.7,12.7,0,-0.181173436
2013/4/1,13.46,18.200001,11.99,13.52,13.52,0,0.064566929
2013/5/1,13.88,16.35,12.26,16.299999,16.299999,0,0.205621228
2013/6/1,16.4,21.91,14.96,16.860001,16.860001,0,0.034355953
2013/7/1,16.9,17.32,12.07,13.45,13.45,0,-0.202253903
2013/8/1,12.89,17.809999,11.83,17.01,17.01,0,0.264684015
2013/9/1,16.469999,17.49,12.52,16.6,16.6,0,-0.024103469
2013/10/1,16.309999,21.34,12.34,13.75,13.75,0,-0.171686747
2013/11/1,13.46,14.14,11.99,13.7,13.7,0,-0.003636364
2013/12/1,13.91,16.75,11.69,13.72,13.72,0,0.001459854
2014/1/1,14.32,18.99,11.81,18.41,18.41,0,0.341836735
2014/2/1,18.57,21.48,13.44,14,14,0,-0.239543726
2014/3/1,16.469999,18.219999,13.46,13.88,13.88,0,-0.008571429
2014/4/1,13.43,17.85,12.6,13.41,13.41,0,-0.033861671
2014/5/1,13.64,14.49,11.32,11.4,11.4,0,-0.149888143
2014/6/1,11.69,12.89,10.34,11.57,11.57,0,0.014912281
2014/7/1,11.28,17.110001,10.28,16.950001,16.950001,0,0.464995765
2014/8/1,16.67,17.57,11.24,12.09,12.09,0,-0.286725706
2014/9/1,12.32,17.08,11.52,16.309999,16.309999,0,0.349048718
2014/10/1,16.440001,31.059999,13.72,14.03,14.03,0,-0.139791486
2014/11/1,14.41,15.93,11.91,13.33,13.33,0,-0.049893086
2014/12/1,14.16,25.200001,11.53,19.200001,19.200001,0,0.440360165
2015/1/1,17.76,23.43,15.52,20.969999,20.969999,0,0.092187391
2015/2/1,20.889999,22.809999,12.86,13.34,13.34,0,-0.363853093
2015/3/1,13.9,17.190001,12.54,15.29,15.29,0,0.146176912
2015/4/1,15.32,16.66,12.12,14.55,14.55,0,-0.048397646
2015/5/1,13.98,16.360001,11.82,13.84,13.84,0,-0.048797251
2015/6/1,13.92,19.799999,11.93,18.23,18.23,0,0.317196532
2015/7/1,16.629999,20.049999,11.71,12.12,12.12,0,-0.335161821
2015/8/1,12.85,53.290001,10.88,28.43,28.43,0,1.345709571
2015/9/1,31.91,33.82,17.870001,24.5,24.5,0,-0.13823426
2015/10/1,23.139999,25.23,12.8,15.07,15.07,0,-0.384897959
2015/11/1,15.41,20.67,13.67,16.129999,16.129999,0,0.070338354
2015/12/1,15.61,26.809999,14.45,18.209999,18.209999,0,0.128952271
2016/1/1,22.48,32.09,19.25,20.200001,20.200001,0,0.109280731
2016/2/1,21.32,30.9,18.379999,20.549999,20.549999,0,0.017326633
2016/3/1,19.84,20.17,13.06,13.95,13.95,0,-0.32116785
2016/4/1,15.23,17.09,12.5,15.7,15.7,0,0.125448029
2016/5/1,16.33,17.65,13.04,14.19,14.19,0,-0.096178344
2016/6/1,14.45,26.719999,12.72,15.63,15.63,0,0.101479915
2016/7/1,15.59,17.040001,11.4,11.87,11.87,0,-0.24056302
2016/8/1,11.89,14.93,11.02,13.42,13.42,0,0.130581297
2016/9/1,13.07,20.51,11.65,13.29,13.29,0,-0.009687034
2016/10/1,13.75,17.950001,12.21,17.059999,17.059999,0,0.283671859
2016/11/1,16.540001,23.01,12.16,13.33,13.33,0,-0.218640048
2016/12/1,13.4,14.72,10.93,14.04,14.04,0,0.053263316
2017/1/1,14.07,14.07,10.3,11.99,11.99,0,-0.146011396
2017/2/1,11.79,12.96,9.97,12.92,12.92,0,0.077564637
2017/3/1,12.31,15.11,10.6,12.37,12.37,0,-0.042569659
2017/4/1,12.59,16.280001,10.22,10.82,10.82,0,-0.125303153
2017/5/1,10.92,16.299999,9.56,10.41,10.41,0,-0.037892791
2017/6/1,10.42,15.16,9.37,11.18,11.18,0,0.073967339
2017/7/1,11.07,13.05,8.84,10.26,10.26,0,-0.082289803
2017/8/1,10.19,17.280001,9.52,10.59,10.59,0,0.032163743
2017/9/1,10.33,14.06,9.36,9.51,9.51,0,-0.101983003
2017/10/1,9.59,13.2,9.11,10.18,10.18,0,0.070452156
2017/11/1,9.79,14.51,8.56,11.28,11.28,0,0.10805501
2017/12/1,11.19,14.58,8.9,11.04,11.04,0,-0.021276596
2018/1/1,10.95,15.42,8.92,13.54,13.54,0,0.226449275
2018/2/1,13.05,50.299999,12.5,19.85,19.85,0,0.466026588
2018/3/1,19.959999,26.219999,13.31,19.969999,19.969999,0,0.00604529
2018/4/1,21.07,25.719999,14.57,15.93,15.93,0,-0.202303415
2018/5/1,16,18.780001,10.91,15.43,15.43,0,-0.03138732
2018/6/1,14.92,19.610001,11.22,16.09,16.09,0,0.042773817
2018/7/1,17.700001,18.08,11.44,12.83,12.83,0,-0.202610317
2018/8/1,13.09,16.860001,10.17,12.86,12.86,0,0.00233827
2018/9/1,13.13,15.63,11.1,12.12,12.12,0,-0.057542768
2018/10/1,11.99,28.84,11.34,21.23,21.23,0,0.751650165
2018/11/1,20.959999,23.809999,16.09,18.07,18.07,0,-0.148845973
2018/12/1,16.040001,36.200001,15.94,25.42,25.42,0,0.406751522
2019/1/1,27.540001,28.530001,16.540001,16.57,16.57,0,-0.348151062
2019/2/1,16.629999,17.889999,14.64,14.88,14.88,0,-0.101991551
